gene,CerD1,CerD2,CerD3,CerW1,CerW2,CerW3,CocD1,CocD2,CocD3,CocW1,CocW2,CocW3,NigD1,NigD2,NigD3,NigW1,NigW2,NigW3,PenD1,PenD2,PenD3,PenW1,PenW2,PenW3,SorD1,SorD2,SorD3,SorW1,SorW2,SorW3
PhHAL.9G127400,-3.538107277,-1.693115105,-1.965115775,-0.895088168,-3.470991012,-1.304937623,3.407242913,3.657663539,3.227056139,3.352809291,2.952145073,3.539005514,-1.245708335,-3.538107277,-3.538107277,0.595649312,0.42081699,3.71650953,-2.157233788,-0.272145369,-3.538107277,-2.707532694,-3.470991012,-3.470991012,3.248894132,2.234807676,3.723649176,2.184721446,2.670306888,2.237563199
PhHAL.9G127450,0.036763333,-0.447271786,0.01461424,-0.31908932,-1.201649461,-1.212635398,0.966942719,0.771236191,0.542413517,0.444479014,-0.537692464,-0.90986151,0.666601996,-1.826743037,-1.394321267,0.477362036,0.589653572,0.635099149,0.576980058,1.13591888,-0.083671911,-0.164465325,0.029946365,-2.077302939,-0.218880134,-1.826743037,-1.173454592,-0.486609908,-0.433497533,0.041173075
PhHAL.7G311000,0.864634633,0.072453586,-0.710167091,-0.178402816,0.6491095,-1.061139084,1.391131206,2.795275449,3.704750374,-1.167534879,1.828128349,2.937693433,-1.615149004,-0.31516221,1.34393406,-1.040177855,-0.053312746,-1.103018692,-0.996810028,-1.219125327,-0.987329968,-0.497567491,0.182090567,-2.478119306,-0.525001851,4.186989509,-0.355733756,1.045179177,0.743722209,0.287143848
PhHAL.2G061200,0.595331205,0.540340462,0.434971218,0.058370757,0.050544758,0.318441394,0.700207921,1.24666462,0.616138666,0.790653871,0.36350584,0.806789731,0.633525581,0.375614431,-0.245109982,0.002083397,-0.245194225,-0.318940352,0.558811113,0.788935254,-0.17721956,0.047384302,0.269608676,-0.318940711,0.783248428,-0.308881677,0.42221632,0.576361911,1.119863116,1.099864512
PhHAL.4G250900,-0.600801453,-1.020348207,-0.521417924,-0.522205458,-0.262069061,-1.294992574,3.482780998,2.494319975,2.504421571,1.92894838,2.456572452,1.591042871,-1.140281207,-1.987502056,1.853313626,-2.007567204,-1.544672526,-1.3613734,1.714346377,-0.22265063,0.558503369,-2.697112463,-1.172113738,1.57486219,-0.076635107,4.158344519,3.340691744,2.00297078,0.466781824,0.415141222
PhHAL.3G129000,0.137797078,-1.669605331,1.445047572,-2.491514917,-1.243761674,-2.691770406,3.136879349,3.050016522,3.082694852,1.025133979,1.095299817,2.476087449,0.537717381,3.153569408,1.058148743,1.275668789,2.443562059,3.967030647,-0.418212366,-0.878097999,-0.537239752,-0.107287,0.6053959,0.82391333,2.851366248,0.401262542,2.582889535,1.904977296,1.861966194,1.791534446
PhHAL.9G564300,0.409217296,-0.188698187,1.244845199,0.04451298,-0.975911755,-0.560977051,2.522565282,2.110940039,1.99079791,1.37199131,1.701424045,1.385567447,0.40663279,0.870368992,0.81803558,0.409888506,1.409531789,1.108624596,-0.185769549,0.598977422,-0.076515173,-0.506347827,-0.210696477,2.375710944,1.881051426,1.982978438,2.436375905,1.602575111,1.492068924,1.293194521
PhHAL.2G417700,1.286703255,-1.285958474,-0.057373711,-1.727344475,-1.628818594,-2.065038953,1.364231649,2.653766472,2.935562915,-0.15912355,-0.36008,1.252936609,2.119389973,4.812566358,1.866706845,1.837882379,2.119788498,1.887853747,1.091756673,1.079921596,1.145175036,0.33212353,0.433871959,-3.077671983,2.617600461,-1.285958474,-0.252940806,-0.960848139,-0.840386674,-0.834606182
PhHAL.9G156100,0.195740491,0.468224628,0.608940675,-0.02074604,-0.24579927,-0.206617051,1.011999198,1.070394799,0.895582569,0.725438976,0.517041872,-0.529284294,0.369473694,-0.466051058,0.011746446,-0.7413082,0.421198338,-0.05055053,0.756023935,0.575682553,0.694823965,-0.262432664,-0.153412318,-0.7413082,0.334511354,0.817687033,0.701923384,0.21648979,0.385975093,0.092619776
PhHAL.1G379800,0.363550896,-0.277461985,0.80939257,0.988147472,-0.849262984,0.322116803,2.134770037,2.639702998,2.63929144,1.356038811,1.767736866,2.95742196,1.400709741,2.268412073,3.18178008,1.592342663,2.117667615,1.593091374,-0.131536049,0.314188296,0.481256301,1.791468988,2.107381038,4.048495364,1.233479073,2.289297439,0.335684827,0.863900519,1.25293489,0.852250588
PhHAL.2G121600,1.032753956,0.982953643,1.474578799,0.854951616,0.009268261,0.113842386,2.364201797,2.656953835,2.5740528,1.993456398,2.29922352,2.238493798,0.124917995,-0.26318577,0.774229078,-0.276977899,0.479291814,-1.115539035,0.796143508,1.142344882,1.28449648,-0.515287036,0.168213849,-2.716688793,2.475152674,1.419450127,2.561913791,2.012635565,2.085556133,2.145693165
PhHAL.8G047000,-0.17668828,-3.597302724,1.015096959,0.671252141,-3.356777668,-3.356777668,2.668411702,3.994787986,4.412593059,3.825696143,4.714958191,4.534842014,0.009850016,-3.597302724,2.754046451,0.423931375,3.243071218,1.826609593,-3.597302724,0.483261144,1.146896053,0.874316761,2.695892536,-3.356777668,1.377249531,3.698576388,4.183033624,2.772641368,2.418918201,2.585732146
PhHAL.3G188000,1.274445063,0.648227012,2.386528314,-0.27076548,-1.178004972,-0.690672821,2.388370415,3.521447861,2.870987413,2.03406966,1.571304957,1.79470818,-0.216494569,-3.069893459,2.001530288,-2.933183375,-1.126575712,0.480034155,1.575237509,0.956995106,1.599649272,-1.861408943,0.39632825,-4.332299769,2.012340757,4.368008387,3.52277735,2.278227564,1.438095875,1.568542894
PhHAL.4G100300,0.472406956,0.547669142,2.360622242,1.099647715,-0.295799986,1.135091193,1.223759292,3.245123785,2.790272405,2.232342595,2.73035218,2.794658146,-0.442503785,1.887181045,0.336140685,2.413084706,2.368079553,2.040856493,0.52836661,0.997596964,0.249917127,-1.200975802,-0.929712051,-1.79763144,3.084667685,2.190617591,2.241283764,0.660545801,1.098919426,0.540005447
PhHAL.9G021000,-0.884737676,-1.765987715,-0.541877156,-3.125903129,-1.035704885,-1.506233132,3.229585819,2.746704302,2.121481322,2.092999236,1.991169267,1.964788231,0.018582273,-0.663501968,0.173515511,-1.542695517,0.473328529,0.614360428,0.025536682,0.565002312,1.668824687,-2.70606904,-1.648254206,-4.941777722,4.389363178,2.624903403,4.68534632,2.499929834,2.559048227,2.560083342
PhHAL.1G325000,0.323919813,0.035485054,0.90636886,-0.057769828,-0.050390192,-0.626211492,1.383346731,1.027793665,1.619936657,1.143607477,0.982060535,0.868310796,-0.066145327,0.670666368,0.473378957,-0.005879836,0.643569151,2.013454383,0.354451405,0.035298592,0.756365232,-0.343199592,-0.015954365,-0.805643558,1.712935003,1.510950493,2.187877819,0.740636044,0.716798934,0.90462619
PhHAL.2G242400,-0.69368199,-2.958968848,-1.876899875,-1.486070808,-3.58047918,-3.58047918,0.679406244,4.075929134,3.578493412,-3.181484228,-1.768946497,3.63170103,0.865361142,4.645665919,1.459126627,0.077526597,1.309008965,1.391197717,-0.45931427,0.512699865,0.500843068,0.101689567,0.860453092,-3.58047918,0.400040598,-2.958968848,-1.755203882,-2.747496026,-2.918418641,-2.586920745
PhHAL.4G108400,0.508904278,0.950365553,2.203591379,-1.999826501,-1.383437276,-1.952463704,4.055915862,3.458877178,3.789063935,3.49107145,2.030497134,1.531178237,-1.835412524,-1.128580223,0.326131788,0.868909276,1.41185878,1.755596788,2.3102833,2.610040057,2.701737222,-2.851707834,-2.84770544,-6.640644063,3.43992178,4.696267679,1.794720357,1.740405649,1.564342713,1.430389182
PhHAL.9G630500,0.530207115,0.679293944,1.296235065,1.421291879,-1.606012593,0.127398152,2.458042187,2.583645205,2.255546822,3.009162371,3.188507247,2.208763394,-0.753481922,-1.956952481,0.359338103,0.246002229,-1.606012593,0.649297782,0.533586844,0.654904485,-0.92403352,-0.653726745,-0.640380481,-1.606012593,2.360698904,3.68814101,3.013385833,3.261789994,2.928410136,2.799673502
PhHAL.9G539800,1.242602865,-1.237641816,1.855946837,-0.030288913,1.37202909,1.494962876,4.451066874,3.129147611,2.594847827,3.525094145,3.257238552,4.101673758,-1.445564155,-2.485818363,-2.485818363,3.994124725,3.430138695,2.785284588,-1.222104848,-2.044117114,2.021855784,1.113204939,1.851450123,-1.282044356,0.321996088,-2.485818363,0.663345058,4.156817342,4.000506649,3.847131485
PhHAL.4G037233,-1.418949787,-1.739716159,-1.652449916,-1.046196415,-0.620096354,-0.284377458,2.852552982,2.862067862,2.926268134,2.619679345,3.333703325,3.647984543,-0.818520316,-0.477542199,-0.328102409,1.690287477,1.099456222,1.331187048,-2.077139385,-0.469035417,-1.144143082,0.331671817,-0.263239622,1.525420258,2.862438827,3.282410656,2.946673257,2.928388516,3.172463719,3.225199641
PhHAL.8G017500,0.887371451,-0.021552651,1.064188556,0.452339581,1.383953645,0.781912943,0.984290807,1.909275341,1.540286493,1.633201414,0.797741555,1.884680876,0.072692587,0.136404031,-0.251407827,0.094933129,0.078951126,-0.092551747,0.72524147,0.577389717,0.488272939,0.330742232,0.180022531,-0.474747523,0.779485028,0.505542651,0.982675106,1.788533322,1.542255042,1.624241266
PhHAL.8G254400,-0.967431229,-0.566904823,-0.583486242,-0.743982534,-3.601545584,-0.335687163,3.905644785,3.679486651,3.271430752,3.048949019,3.036567362,3.693314063,-2.024502134,-2.209589088,-0.458512853,-1.218919828,-1.321206852,-0.43400139,-0.76554414,-1.586788089,-3.630944362,-1.295429196,-0.164697482,-3.601545584,1.560077334,4.155919867,3.755814861,1.482348541,0.728618387,0.76597226
PhHAL.6G038600,-0.162016132,0.031779798,-0.510561516,-0.543072146,0.137088195,-0.304622245,3.435031801,3.524787636,3.455419636,1.597584541,2.207134504,3.360454989,-0.604254225,-0.747949701,1.793717857,-0.538080541,-1.091987487,-1.267319884,1.420320668,0.742220977,0.184917105,-0.397422626,0.424025981,-4.235264976,2.608529817,4.008774059,3.846363907,2.087086848,2.168191934,2.225292489
PhHAL.2G475400,0.792020967,0.490492847,1.43395968,0.912442908,-0.289123932,-0.425658864,2.910061705,2.483485701,2.481580097,2.082273852,1.818324178,1.753695415,0.24909577,0.896007052,1.496548854,0.383292186,1.241686227,1.707463811,0.41314803,0.525058885,0.834178434,0.126481493,0.417492249,3.196982307,1.956282154,1.932521869,2.652472818,1.37511225,1.081083697,1.169848088
PhHAL.2G029700,-0.077995887,0.067892944,-0.398369239,-0.528713585,-1.164331477,1.213597402,2.704653281,2.688013218,3.12903646,3.800344393,4.216879206,3.582432733,-1.417457094,-2.02328895,0.467812467,1.455203612,-0.177754527,0.561719341,-1.423394193,-0.148566727,-0.774140977,0.516676929,0.576155763,-1.164331477,3.519619095,2.226945031,3.466343895,3.573587784,3.912514043,3.87012637
PhHAL.2G029766,-0.259097294,-0.259097294,2.725847446,0.903710068,4.282430452,-1.404915835,-0.259097294,-0.259097294,-0.259097294,-1.404915835,-1.404915835,-1.404915835,2.200350063,-0.259097294,-0.259097294,-1.404915835,-1.404915835,-1.404915835,-0.259097294,-0.259097294,-0.259097294,-1.404915835,-1.404915835,-1.404915835,-0.259097294,-0.259097294,2.664093731,-1.404915835,-1.404915835,-1.404915835
PhHAL.2G029733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01E-07,0,0
PhHAL.2G403800,0.558366231,0.287296034,0.724286103,0.101654849,0.069298002,-0.079001594,1.472380156,1.209767096,1.305383849,0.547537412,0.538054822,0.167906911,0.31249318,0.250506458,0.262605708,-0.85399992,-0.33198563,-0.815019855,0.337656248,0.26719931,0.058555645,-0.765670089,-0.112699892,-0.940751354,0.800487354,1.791192825,1.615482452,0.360250902,0.081531226,0.117357295
PhHAL.2G276600,0.923816999,-0.253278004,0.438532825,0.008354929,0.906577887,0.516415668,1.16519329,3.114581522,2.524775608,1.74608775,1.037974171,2.553248908,0.650826688,1.529943583,-0.203996738,-0.043780296,-0.346000401,-0.222514578,1.216365627,0.726806023,0.141524525,-0.650476086,0.458388347,-1.174921955,0.860588067,0.315551161,1.212079277,1.107666115,0.990986769,1.201524026
PhHAL.5G442900,-3.886305613,-3.886305613,-0.626385377,1.168843075,2.375129595,-0.885012014,4.992735375,2.136918685,2.488996261,5.478705754,6.207618291,6.061730541,-3.453179504,-3.886305613,-3.886305613,3.720826004,3.863535091,4.401144648,-2.869338693,-3.143549137,-3.886305613,1.270222341,1.798140942,-0.885012014,0.250394368,2.39410699,1.906427428,5.894576032,5.422074013,5.522118061
PhHAL.2G282100,0.421509192,0.080226328,0.356025383,0.418925009,-0.046667483,-0.097304846,1.204100342,0.84277351,0.607791146,0.586760455,0.730442856,0.544720075,0.75786347,-0.161418636,0.4104028,0.121552232,0.339971957,0.810364496,0.104511476,0.532838445,0.314539902,0.11866731,-0.035772547,-0.299123109,0.966650357,0.361926523,0.764790338,0.617413917,0.577026425,0.554538864
PhHAL.2G259500,-0.712074226,-1.430880786,0.614527235,0.351692063,-0.161075891,-0.161075891,4.728348762,1.946233243,1.258854472,3.164670289,3.561499424,-0.161075891,-1.430880786,-1.430880786,-1.430880786,-0.161075891,0.474485354,-0.161075891,-0.635915189,-1.430880786,-1.430880786,2.311250705,2.459395568,-0.161075891,1.197584877,0.228929631,1.243254409,5.000501458,4.617458622,5.033515512
PhHAL.3G443800,0.125442296,-2.122186325,-1.745796158,-1.738171778,-1.122276288,-2.191983794,0.096724885,4.814438861,4.720401576,-4.030393162,1.881894567,4.502929949,1.058227025,3.267506234,4.659468926,-0.056886759,-0.006374661,-0.256442673,-2.402404866,-2.327789633,-1.64602283,1.422722988,2.44086506,2.006472099,0.412018509,4.642411778,-1.530811066,-2.467473031,-1.978000874,-2.610088964
PhHAL.2G478100,1.056183182,1.692869209,1.713055453,1.396120557,0.983830919,1.041104728,2.41133366,3.11535534,3.185772396,2.910863319,2.74267724,3.186496131,-0.5862242,-0.959718303,2.364558683,-0.08449341,-0.312369865,0.837861358,1.48155208,1.711034812,1.738414245,0.18696262,0.796858962,1.675743016,1.677341023,3.338187392,1.918830165,2.630459766,2.265226231,2.28884139
PhHAL.2G375250,-0.210762364,-0.161346296,-0.158937994,-0.251102199,-0.251102199,0.009140297,1.196421725,1.763181981,1.998844677,1.363216592,0.50490739,2.10816032,-0.323436415,-0.404204852,-0.215774807,-0.251102199,-0.060261076,-0.251102199,0.218057396,-0.32193609,-0.404204852,-0.099148591,-0.025979075,-0.251102199,1.153567919,-0.404204852,0.970172526,2.329940469,2.294179244,2.462433063
PhHAL.7G328300,-0.563764518,-0.041641125,1.637706013,-2.798981841,-2.813652984,-2.928751123,3.390754752,3.444901376,3.849389719,1.970167087,0.947608515,1.520098838,0.505424029,0.415572549,2.303306767,0.607398676,1.404873722,1.293672953,0.471675631,1.790776096,1.591774263,-0.269682454,-0.424647217,-5.76905321,3.334084424,3.787372598,2.842678123,0.763338563,0.989716327,0.832343209
PhHAL.9G485400,0.691193567,0.269409843,1.548782278,-0.045603015,0.887794532,0.812815314,1.598585109,0.97982148,1.273364534,0.281653396,0.582998683,0.668933271,1.187031503,-0.852752625,1.345766674,0.759575902,0.786871212,0.69439667,0.973627051,1.67534105,0.827994801,0.083346528,0.732189465,-1.610356747,1.877791692,0.347400146,1.1948416,0.385022844,0.719013737,0.48435226
PhHAL.7G063100,-1.551870851,-1.222809592,-4.758112474,0.326555866,-0.790647792,-0.223600728,4.351496565,3.492695269,3.267619997,1.994913648,3.322532596,5.071260034,-0.162183035,-5.611295354,2.699680895,3.370461859,3.73331461,2.517309276,-3.407765282,-2.67157793,-5.611295354,0.519788185,0.534353293,-4.532136351,1.333832401,0.686035482,0.988413712,0.526128185,1.304118555,1.405062069
PhHAL.7G165900,1.924249295,0.804234013,2.581392824,-1.392381603,0.592531352,-1.18084262,3.357025448,3.445714318,3.230977642,1.920662359,1.450831242,0.284087679,0.051428806,-1.693554607,-0.29372727,0.035234071,0.06154095,-1.202322303,1.786671732,2.487046811,1.688186977,-2.206036728,-0.912874954,-3.854161591,3.128257634,2.32023814,1.76060549,2.187977102,2.474866899,2.451801636
PhHAL.7G129500,2.328409438,2.769144149,3.323499729,-0.04749893,1.871051149,0.624252782,3.218058591,4.775963608,4.647195092,3.727084929,3.302879991,3.175311282,0.524637481,-0.397414997,2.220683246,3.632542428,4.570802776,4.942972775,3.492589026,2.459716161,0.965141087,-2.394226323,-1.811141256,-4.337097352,2.325413764,-2.556789074,2.250550391,1.944354246,0.846397102,1.538169126
PhHAL.1G044600,-1.170085342,-1.184471007,-1.104787645,0.118501117,0.314558248,0.658583599,2.119683219,1.8329455,2.336706354,3.040764825,3.263404834,2.998512803,-0.060120883,-0.615256081,-1.034074286,0.595365049,0.655716962,0.746726099,-1.218466056,-1.269042862,-1.011701613,0.344004723,0.260105272,3.702270518,2.040889691,1.410134745,1.281616133,2.735653387,2.896958215,2.885823012
PhHAL.6G005100,1.024058463,0.014091417,2.699931891,0.443856522,1.245360806,0.497055563,4.030965281,2.886585033,3.215425714,3.800180103,3.862181347,2.735828542,-0.594867622,-1.447621483,-0.072707967,-0.723481521,0.417547128,0.69023679,-2.080637496,0.219085925,-0.583913111,-0.744292434,-0.278894031,-3.274143358,3.371290151,3.694899131,5.41515463,5.346098465,4.618199092,4.666487377
PhHAL.1G250900,1.807034024,0.637475408,1.794474841,-0.945183046,-0.533352092,-1.32753847,2.846017523,3.87441916,3.980557429,0.000726269,-0.421644939,2.03843511,0.536634599,5.023677757,4.602413392,0.77375125,2.151265515,2.522543361,1.193506344,0.521475182,0.574833558,-1.650363764,-1.173895678,1.203189351,2.79870784,3.321842496,2.852479156,-0.380673267,-0.889546558,-0.62346654
PhHAL.1G384500,-0.303565191,-0.254594612,-0.242420095,0.412388278,0.203393638,-0.289758446,1.101255759,2.84143431,2.958740864,1.757364189,1.317994551,3.160859092,0.219831622,-0.946820484,-0.715905567,0.627905866,0.796662196,0.5994641,0.33795987,-0.025935509,-0.119855345,0.016496387,0.174183141,3.887956549,0.510979399,-1.555526606,2.50927004,0.547020107,0.56147457,0.236395358
PhHAL.3G266900,-0.012475663,0.134908,0.116600362,-0.08127213,0.399661698,0.768705498,2.562416937,2.203493996,1.773390677,2.798067249,0.431008022,1.34382474,0.716783391,-0.70234016,-0.191445062,0.144957545,-0.385819385,0.243821666,0.218251178,0.868103341,-0.474671775,-0.063783958,0.442765893,-0.385819385,0.904878877,-0.169809742,0.843623268,1.778397296,2.233471537,2.523750211
PhHAL.9G390700,0.756949889,0.581021541,0.914430753,1.666660279,0.155996933,1.066851792,5.105681972,2.235058935,2.654482388,3.431604371,3.131785609,2.016924706,0.843691162,-4.011620867,-4.011620867,0.152219962,0.503067041,1.12956034,0.084683159,0.231812111,0.50010649,-0.847763968,-1.363874586,-4.599024146,3.575188903,3.643437526,4.507862066,2.188369137,2.709151036,2.555318048
PhHAL.9G427600,-1.045896863,-2.371824331,-0.527667696,-3.1834141,-3.1834141,-1.884392224,4.47900009,1.937337301,3.026094972,3.402002177,3.61835245,-1.089553112,-2.371824331,-2.371824331,-2.371824331,0.111593276,-0.716588631,-3.1834141,-2.371824331,-0.504829339,-2.371824331,-0.784557562,0.381244531,-3.1834141,2.689398871,-2.371824331,1.561984331,4.147457973,3.873754538,3.861854115
PhHAL.5G453900,-1.149433449,-1.555743283,-1.432863574,0.541976719,-2.824927352,-0.951200757,2.703707164,3.149036721,3.29276332,2.935660876,4.227249407,2.94858905,-1.070056089,-3.394731344,0.280339341,-1.495539645,0.105321752,-2.824927352,-1.414987662,-0.727200221,-1.769512297,-1.961775464,-1.82167054,-2.824927352,2.510065826,4.987456026,4.183007139,2.769388293,2.342555024,2.352057568
PhHAL.5G454000,-0.010848141,-0.010848141,-0.010848141,-0.04684356,-0.04684356,-0.04684356,-0.010848141,-0.010848141,-0.010848141,0.075887197,0.190941624,-0.04684356,-0.010848141,-0.010848141,-0.010848141,-0.04684356,-0.04684356,-0.04684356,-0.010848141,-0.010848141,-0.010848141,-0.04684356,-0.04684356,-0.04684356,0.083104227,-0.010848141,-0.010848141,-0.04684356,-0.04684356,-0.04684356
PhHAL.1G042800,0.872282614,0.348918809,1.481034384,-0.009515577,0.019098935,0.652335274,1.716399083,2.104080492,2.062816661,0.617978151,1.801808403,2.012398035,0.832660616,0.397021935,0.34223436,0.256335161,0.590550438,0.068962599,0.133495504,0.6793696,1.062893349,0.126303411,0.51877826,3.725471689,1.368338761,0.636864795,3.343057718,1.091876139,1.076944558,1.136515711
